,objectid,wellwidth,welllength,pareawidth,lowwell,latitude,longitude,genus
27606,27607,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,podocarpus
27607,27608,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
27608,27609,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,crataegus
27609,27610,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,callistemon
27610,27611,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
27611,27612,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27612,27613,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,podocarpus
27613,27614,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,magnolia
27614,27615,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,prunus
27615,27616,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,podocarpus
27616,27617,2.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27617,27618,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,podocarpus
27618,27619,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,maytenus
27619,27620,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
27620,27621,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,fraxinus
27621,27622,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
27622,27623,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,robinia
27623,27624,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,podocarpus
27624,27625,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,podocarpus
27625,27626,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
27626,27627,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,quercus
27627,27628,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pyrus
27628,27629,4.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,quercus
27629,27630,4.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,quercus
27630,27631,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27631,27632,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,eucalyptus
27632,27633,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27633,27634,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,fraxinus
27634,27635,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,phoenix
27635,27636,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
27636,27637,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,podocarpus
27637,27638,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
27638,27639,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
27639,27640,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
27640,27641,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,sophora
27641,27642,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
27642,27643,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
27643,27644,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
27644,27645,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
27645,27646,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
27646,27647,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,celtis
27647,27648,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,podocarpus
27648,27649,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
27649,27650,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,eriobotrya
27650,27651,0.0,0.0,4.5,None,37.80505999961946,-122.27301999967312,stump
27651,27652,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,albizia
27652,27653,3.5,6.0,0.0,None,37.80505999961946,-122.27301999967312,laurus
27653,27654,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,celtis
27654,27655,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,NaN
27655,27656,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,magnolia
27656,27657,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,magnolia
27657,27658,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,laurus
27658,27659,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
27659,27660,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
27660,27661,3.0,2.5,0.0,Moderate,37.80505999961946,-122.27301999967312,fraxinus
27661,27662,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27662,27663,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
27663,27664,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,ficus
27664,27665,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,platanus
27665,27666,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,shrub
27666,27667,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,celtis
27667,27668,2.5,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,fraxinus
27668,27669,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27669,27670,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
27670,27671,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
27671,27672,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
27672,27673,3.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
27673,27674,5.0,5.0,0.0,Low,37.80505999961946,-122.27301999967312,cupressus
27674,27675,4.0,9.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
27675,27676,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27676,27677,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
27677,27678,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27678,27679,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
27679,27680,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,lophostemon
27680,27681,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27681,27682,2.5,2.5,0.0,Moderate,37.80505999961946,-122.27301999967312,dead
27682,27683,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
27683,27684,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,jacaranda
27684,27685,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,albizia
27685,27686,4.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,quercus
27686,27687,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
27687,27688,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,sapium
27688,27689,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,tristaniopsis
27689,27690,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27690,27691,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
27691,27692,4.0,3.0,0.0,High,37.80505999961946,-122.27301999967312,magnolia
27692,27693,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,eucalyptus
27693,27694,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
27694,27695,1.0,1.0,0.0,Moderate,37.80505999961946,-122.27301999967312,prunus
27695,27696,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27696,27697,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27697,27698,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,shrub
27698,27699,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,olea
27699,27700,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,platanus
27700,27701,4.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
27701,27702,2.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,fraxinus
27702,27703,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
27703,27704,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27704,27705,0.0,0.0,4.5,None,37.80505999961946,-122.27301999967312,prunus
27705,27706,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,geijera
27706,27707,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
27707,27708,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27708,27709,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,albizia
27709,27710,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
27710,27711,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,alnus
27711,27712,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
27712,27713,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
27713,27714,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,magnolia
27714,27715,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,shrub
27715,27716,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,magnolia
27716,27717,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,jacaranda
27717,27718,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,morus
27718,27719,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,magnolia
27719,27720,4.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27720,27721,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
27721,27722,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,yucca
27722,27723,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27723,27724,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,stump
27724,27725,4.0,9.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
27725,27726,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,albizia
27726,27727,3.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,acer
27727,27728,4.0,7.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
27728,27729,4.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
27729,27730,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27730,27731,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
27731,27732,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27732,27733,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,fraxinus
27733,27734,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
27734,27735,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,ceratonia
27735,27736,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,celtis
27736,27737,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,cinnamomum
27737,27738,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,melaleuca
27738,27739,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,pyrus
27739,27740,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,cinnamomum
27740,27741,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,acer
27741,27742,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,celtis
27742,27743,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
27743,27744,4.0,12.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
27744,27745,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,juniperus
27745,27746,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,fraxinus
27746,27747,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,platanus
27747,27748,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,crataegus
27748,27749,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27749,27750,3.0,4.0,0.0,High,37.80505999961946,-122.27301999967312,platanus
27750,27751,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27751,27752,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,platanus
27752,27753,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,schinus
27753,27754,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pinus
27754,27755,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
27755,27756,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,tristaniopsis
27756,27757,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
27757,27758,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,celtis
27758,27759,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
27759,27760,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,cinnamomum
27760,27761,5.5,5.5,0.0,Low,37.80505999961946,-122.27301999967312,eucalyptus
27761,27762,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
27762,27763,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,celtis
27763,27764,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
27764,27765,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
27765,27766,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
27766,27767,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
27767,27768,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,populus
27768,27769,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,ulmus
27769,27770,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,ulmus
27770,27771,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,prunus
27771,27772,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,melaleuca
27772,27773,2.0,2.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
27773,27774,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,morus
27774,27775,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,querus
27775,27776,6.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,myoporum
27776,27777,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,celtis
27777,27778,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,yucca
27778,27779,0.0,0.0,7.5,None,37.80505999961946,-122.27301999967312,tilia
27779,27780,0.0,0.0,7.5,None,37.80505999961946,-122.27301999967312,tilia
27780,27781,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,juniperus
27781,27782,3.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,ceratonia
27782,27783,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,washingtonia
27783,27784,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,pyrus
27784,27785,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
27785,27786,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
27786,27787,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
27787,27788,3.0,4.0,0.0,High,37.80505999961946,-122.27301999967312,platanus
27788,27789,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
27789,27790,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,cinnamomum
27790,27791,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,salix
27791,27792,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,ulmus
27792,27793,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,jacaranda
27793,27794,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,crataegus
27794,27795,6.0,5.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27795,27796,4.5,3.0,0.0,Low,37.80505999961946,-122.27301999967312,melaleuca
27796,27797,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
27797,27798,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,jacaranda
27798,27799,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,koelreuteria
27799,27800,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,ulmus
27800,27801,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,jacaranda
27801,27802,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
27802,27803,2.0,2.0,0.0,Moderate,37.80505999961946,-122.27301999967312,celtis
27803,27804,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pinus
27804,27805,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,geijera
27805,27806,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
27806,27807,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pyrus
27807,27808,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,pyrus
27808,27809,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,pyrus
27809,27810,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,cinnamomum
27810,27811,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,celtis
27811,27812,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,olea
27812,27813,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,syzygium
27813,27814,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27814,27815,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
27815,27816,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,jacaranda
27816,27817,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,populus
27817,27818,2.0,3.0,0.0,High,37.80505999961946,-122.27301999967312,platanus
27818,27819,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
27819,27820,3.0,4.0,0.0,Moderate,37.80505999961946,-122.27301999967312,celtis
27820,27821,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,fraxinus
27821,27822,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,betula
27822,27823,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,laurus
27823,27824,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,platanus
27824,27825,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,platanus
27825,27826,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,washingtonia
27826,27827,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,acacia
27827,27828,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27828,27829,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,fraxinus
27829,27830,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
27830,27831,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,podocarpus
27831,27832,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,magnolia
27832,27833,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,pyrus
27833,27834,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,celtis
27834,27835,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,magnolia
27835,27836,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27836,27837,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,platanus
27837,27838,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,cupressus
27838,27839,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,pyrus
27839,27840,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
27840,27841,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
27841,27842,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,schinus
27842,27843,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,callistemon
27843,27844,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
27844,27845,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,prunus
27845,27846,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,prunus
27846,27847,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,celtis
27847,27848,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
27848,27849,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,washingtonia
27849,27850,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
27850,27851,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,persea
27851,27852,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,schinus
27852,27853,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,albizia
27853,27854,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
27854,27855,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,sapium
27855,27856,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
27856,27857,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27857,27858,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,robinia
27858,27859,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,magnolia
27859,27860,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,shrub
27860,27861,6.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,ulmus
27861,27862,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
27862,27863,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,jacaranda
27863,27864,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,dead
27864,27865,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,eucalyptus
27865,27866,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,robinia
27866,27867,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,sophora
27867,27868,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,podocarpus
27868,27869,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,cinnamomum
27869,27870,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,pyrus
27870,27871,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,magnolia
27871,27872,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,sophora
27872,27873,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,pyrus
27873,27874,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27874,27875,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,zelkova
27875,27876,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
27876,27877,2.5,3.0,0.0,High,37.80505999961946,-122.27301999967312,jacaranda
27877,27878,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acer
27878,27879,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,sequoia
27879,27880,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,stump
27880,27881,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,ficus
27881,27882,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,ficus
27882,27883,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,pistacia
27883,27884,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
27884,27885,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
27885,27886,2.5,2.5,0.0,Moderate,37.80505999961946,-122.27301999967312,prunus
27886,27887,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,malus
27887,27888,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
27888,27889,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,yucca
27889,27890,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,acacia
27890,27891,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,melaleuca
27891,27892,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pyrus
27892,27893,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,dead
27893,27894,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
27894,27895,1.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,NaN
27895,27896,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
27896,27897,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,magnolia
27897,27898,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,jacaranda
27898,27899,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
27899,27900,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,ulmus
27900,27901,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,magnolia
27901,27902,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,ligustrum
27902,27903,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
27903,27904,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
27904,27905,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
27905,27906,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,platanus
27906,27907,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,ulmus
27907,27908,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
27908,27909,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,shrub
27909,27910,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,melaleuca
27910,27911,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
27911,27912,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,photinia
27912,27913,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
27913,27914,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,koelreuteria
27914,27915,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,shrub
27915,27916,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
27916,27917,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
27917,27918,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,stump
27918,27919,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,koelreuteria
27919,27920,2.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,dead
27920,27921,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,betula
27921,27922,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
27922,27923,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
27923,27924,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,magnolia
27924,27925,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pistacia
27925,27926,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,myoporum
27926,27927,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,pyrus
27927,27928,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,sophora
27928,27929,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,albizia
27929,27930,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
27930,27931,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27931,27932,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,laurus
27932,27933,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,pyrus
27933,27934,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,pyrus
27934,27935,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pyrus
27935,27936,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pyrus
27936,27937,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,ulmus
